PeakID (cmd=annotatePeaks.pl 4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_merged.narrowPeak hg19 -ann /data_b/tools/homer2/data/genomes/hg19/annotations/custom/utr5plus_exons_utr3_introns_intergenic_sorted_table.file -annStats 4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_merged_annStats.tsv)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_1284	chr11	128624603	128624652	+	13	NA	intron (NM_001167681, intron 2 of 9)	intron (NM_001167681, intron 2 of 9)	-58709	NR_038908	100507392	Hs.657715	NR_038908	ENSG00000254703	SENCR	FLI1-AS1|lncRNA9	smooth muscle and endothelial cell enriched migration/differentiation-associated long non-coding RNA	ncRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_5763	chr7	129098555	129098604	+	13	NA	exon (NM_001134336, exon 11 of 20)	exon (NM_001134336, exon 11 of 20)	24305	NM_020704	57464	Hs.489988	NM_020704	ENSG00000128578	STRIP2	FAM40B|FAR11B	striatin interacting protein 2	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_1710	chr14	34985283	34985332	+	13	NA	3' UTR (NM_018453, exon 6 of 6)	3' UTR (NM_018453, exon 6 of 6)	23636	NM_018453	55837	Hs.433269	NM_018453	ENSG00000129518	EAPP	BM036|C14orf11	E2F-associated phosphoprotein	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_3743	chr2	224831658	224831707	+	13	NA	exon (NM_022915, exon 4 of 4)	exon (NM_022915, exon 4 of 4)	9561	NM_022915	65080	Hs.203559	NM_022915	ENSG00000135900	MRPL44	COXPD16|L44MT|MRP-L44	mitochondrial ribosomal protein L44	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_3987	chr3	124545395	124545444	+	13	NA	intron (NM_002213, intron 5 of 14)	MIRb|SINE|MIR	60733	NM_002213	3693	Hs.13155	NM_002213	ENSG00000082781	ITGB5	-	integrin beta 5	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_2242	chr16	70479195	70479302	+	13	NA	Intergenic--13197	U6|snRNA|snRNA	-6257	NM_006927	6483	Hs.368611	NM_006927	ENSG00000157350	ST3GAL2	Gal-NAc6S|SIAT4B|ST3GALII|ST3GalA.2	ST3 beta-galactoside alpha-2,3-sialyltransferase 2	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5313	chr7	81633549	81633598	+	13	NA	intron (NM_000722, intron 18 of 38)	intron (NM_000722, intron 18 of 38)	-4920	NR_110077	101927356	Hs.571348	NR_110076	ENSG00000223770	LOC101927356	-	uncharacterized LOC101927356	ncRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_752	chr10	69792523	69792606	+	13	NA	exon (NM_015601, exon 7 of 25)	exon (NM_015601, exon 7 of 25)	-21924	NR_131184	100009667		NR_131184		POU5F1P5	Oct4-pg5	POU class 5 homeobox 1 pseudogene 5	pseudo
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_4167	chr3	12598616	12598665	+	13	NA	5' UTR (NM_014160, exon 1 of 8)	5' UTR (NM_014160, exon 1 of 8)	127	NM_014160	23609	Hs.591666	NM_014160	ENSG00000075975	MKRN2	HSPC070|RNF62	makorin ring finger protein 2	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5112	chr6	146100951	146101000	+	13	NA	intron (NR_038246, intron 1 of 2)	MLT1F2|LTR|ERVL-MaLR	34946	NM_032145	84085	Hs.421095	NM_032145		FBXO30	Fbx30	F-box protein 30	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_1120	chr11	72082795	72082844	+	13	NA	intron (NM_001258392, intron 4 of 15)	intron (NM_001258392, intron 4 of 15)	62909	NM_001258393	81570	Hs.523877	NM_030813	ENSG00000162129	CLPB	ANKCLB|HSP78|MEGCANN|MGCA7|SKD3	ClpB homolog, mitochondrial AAA ATPase chaperonin	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_1131	chr11	67007502	67007573	+	13	NA	5' UTR (NM_001256405, exon 1 of 10)	promoter-TSS (NM_001256405)	31	NM_001256405	22992	Hs.124147	NM_012308	ENSG00000173120	KDM2A	CXXC8|FBL11|FBL7|FBXL11|JHDM1A|LILINA	lysine (K)-specific demethylase 2A	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_591	chr1	221893394	221893443	+	13	NA	intron (NR_111940, intron 1 of 2)	intron (NR_111940, intron 1 of 2)	16824	NR_111939	11221	Hs.497822	NM_007207	ENSG00000143507	DUSP10	MKP-5|MKP5	dual specificity phosphatase 10	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_1461	chr12	100562474	100562523	+	13	NA	intron (NR_024261, intron 4 of 8)	intron (NR_024261, intron 4 of 8)	4623	NR_036632	55592	Hs.524660	NM_017600	ENSG00000238105	GOLGA2P5	GOLGA2B|GOLGA2L1	golgin A2 pseudogene 5	pseudo
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_3600	chr2	174015013	174015062	+	13	NA	intron (NM_133646, intron 2 of 11)	intron (NM_133646, intron 2 of 11)	74472	NM_133646	51776	Hs.444451	NM_016653	ENSG00000091436	ZAK	AZK|MLK7|MLT|MLTK|MRK|mlklak|pk	sterile alpha motif and leucine zipper containing kinase AZK	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_368	chr1	150111555	150111604	+	13	NA	intron (NR_103998, intron 13 of 13)	L2a|LINE|L2	-10045	NM_001304724	51177	Hs.438824	NM_016274	ENSG00000023902	PLEKHO1	CKIP-1|CKIP1|JBP|OC120	pleckstrin homology domain containing, family O member 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5844	chr9	34635054	34635147	+	13	NA	non-coding (NR_104108, exon 4 of 4)	non-coding (NR_104108, exon 4 of 4)	2723	NR_104108	10280	Hs.522087	NM_005866	ENSG00000147955	SIGMAR1	ALS16|OPRS1|SIG-1R|SR-BP|SR-BP1|SRBP|hSigmaR1|sigma1R	sigma non-opioid intracellular receptor 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_5926	chr8	42226314	42226363	+	13	NA	intron (NM_002690, intron 11 of 13)	HAL1|LINE|L1	8336	NM_014420	27121	Hs.159311	NM_014420	ENSG00000104371	DKK4	DKK-4	dickkopf WNT signaling pathway inhibitor 4	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_6402	chrX	15808619	15808668	+	13	NA	5' UTR (NM_005089, exon 1 of 11)	promoter-TSS (NM_005089)	69	NM_005089	8233	Hs.171909	NM_005089	ENSG00000169249	ZRSR2	U2AF1-RS2|U2AF1L2|U2AF1RS2|URP|ZC3H22	zinc finger (CCCH type), RNA binding motif and serine/arginine rich 2	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_1312	chr12	29911648	29911697	+	13	NA	exon (NM_175861, exon 3 of 18)	exon (NM_175861, exon 3 of 18)	25071	NM_001193451	83857	Hs.401954	NM_175861	ENSG00000133687	TMTC1	ARG99|OLF|TMTC1A	transmembrane and tetratricopeptide repeat containing 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_4880	chr6	33220574	33220672	+	13	NA	intron (NM_001289174, intron 16 of 18)	L1MC5|LINE|L1	3310	NR_044997	414765	Hs.675862	NR_044997	ENSG00000232940	HCG25	dJ1033B10.16	HLA complex group 25 (non-protein coding)	ncRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_1549	chr12	75874793	75874842	+	13	NA	exon (NM_006851, exon 1 of 6)	exon (NM_006851, exon 1 of 6)	304	NM_006851	11010	Hs.205558	NM_006851		GLIPR1	CRISP7|GLIPR|RTVP1	GLI pathogenesis-related 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_5044	chr5	159371111	159371160	+	13	NA	intron (NM_000679, intron 1 of 1)	intron (NM_000679, intron 1 of 1)	27395	NM_000679	147	Hs.368632	NM_000679		ADRA1B	ADRA1|ALPHA1BAR	adrenoceptor alpha 1B	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_2192	chr16	2011189	2011244	+	13	NA	exon (NM_004548, exon 2 of 4)	TTS (NM_002952)	1251	NR_002327	574042	Hs.679928	NR_002327	ENSG00000206811	SNORA10	ACA10	small nucleolar RNA, H/ACA box 10	snoRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_4270	chr3	58112409	58112481	+	13	NA	exon (NM_001164317, exon 24 of 47)	exon (NM_001164317, exon 24 of 47)	84285	NM_004944	1776	Hs.476453	NM_004944	ENSG00000163687	DNASE1L3	DHP2|DNAS1L3|LSD|SLEB16	deoxyribonuclease I-like 3	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_3344	chr2	175935867	175935916	+	13	NA	Intergenic--2516	Intergenic	-65784	NM_001025201	1123	Hs.380138	NM_001822	ENSG00000128656	CHN1	ARHGAP2|CHN|DURS2|NC|RHOGAP2	chimerin 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_5650	chr7	90633265	90633314	+	13	NA	intron (NM_001287135, intron 10 of 14)	L1M5|LINE|L1	-260494	NM_003505	8321	Hs.94234	NM_003505		FZD1	-	frizzled class receptor 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_1787	chr13	111955796	111955845	+	13	NA	3' UTR (NM_001113513, exon 20 of 20)	3' UTR (NM_001113513, exon 20 of 20)	-12712	NM_001303133	121793	Hs.210677	NM_152324	ENSG00000153495	TEX29	C13orf16|bA474D23.1	testis expressed 29	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_1191	chr11	76699831	76699880	+	13	NA	intron (NM_001300954, intron 5 of 10)	MIRb|SINE|MIR	-45530	NM_138706	192134	Hs.352622	NM_138706	ENSG00000198488	B3GNT6	B3Gn-T6|BGnT-6|beta-1,3-Gn-T6|beta3Gn-T6	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_2384	chr16	68112611	68112741	+	13	NA	exon (NM_017803, exon 17 of 17)	exon (NM_017803, exon 17 of 17)	-6593	NM_173163	4775	Hs.436585	NM_004555	ENSG00000072736	NFATC3	NFAT4|NFATX	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_2681	chr17	48186664	48186713	+	13	NA	exon (NM_001199898, exon 11 of 12)	exon (NM_001199898, exon 11 of 12)	13629	NM_001199899	5164	Hs.256667	NM_002611	ENSG00000005882	PDK2	PDHK2|PDKII	pyruvate dehydrogenase kinase, isozyme 2	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_3337	chr2	174806412	174806496	+	13	NA	intron (NM_001172712, intron 4 of 6)	L2a|LINE|L2	22493	NM_001017371	6670	Hs.531587	NM_003111	ENSG00000172845	SP3	SPR2	Sp3 transcription factor	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_1358	chr12	16107585	16107634	+	13	NA	intron (NM_015954, intron 1 of 8)	L2c|LINE|L2	43503	NM_001300779	51071	Hs.39429	NM_015954	ENSG00000023697	DERA	CGI-26|DEOC	deoxyribose-phosphate aldolase (putative)	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_2810	chr17	80757351	80757400	+	13	NA	intron (NM_005993, intron 8 of 38)	intron (NM_005993, intron 8 of 38)	40556	NM_024702	79755	Hs.464391	NM_024702	ENSG00000141579	ZNF750	ZFP750	zinc finger protein 750	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_2674	chr17	46919188	46919243	+	13	NA	exon (NM_001261391, exon 2 of 14)	exon (NM_001261391, exon 2 of 14)	10865	NM_005831	10241	Hs.514920	NM_005831	ENSG00000136436	CALCOCO2	NDP52	calcium binding and coiled-coil domain 2	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_3564	chr2	150287676	150287725	+	13	NA	intron (NM_194317, intron 1 of 4)	intron (NM_194317, intron 1 of 4)	100671	NM_194317	130574	Hs.21929	NM_194317	ENSG00000187123	LYPD6	-	LY6/PLAUR domain containing 6	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_4431	chr3	179298962	179299011	+	13	NA	exon (NM_177989, exon 11 of 14)	exon (NM_177989, exon 11 of 14)	18318	NM_004301	86	Hs.435326	NM_004301	ENSG00000136518	ACTL6A	ACTL6|ARPN-BETA|Arp4|BAF53A|INO80K	actin-like 6A	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_4437	chr5	34051971	34052020	+	13	NA	intron (NR_037951, intron 1 of 8)	MLT1J1|LTR|ERVL-MaLR	-8624	NM_030945	114899	Hs.171929	NM_030945		C1QTNF3	C1ATNF3|CORCS|CORS|CORS-26|CORS26|CTRP3	C1q and tumor necrosis factor related protein 3	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_2743	chr18	55240517	55240566	+	13	NA	exon (NM_000140, exon 3 of 11)	exon (NM_000140, exon 3 of 11)	13428	NM_000140	2235	Hs.365365	NM_000140	ENSG00000066926	FECH	EPP|FCE	ferrochelatase	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_2832	chr18	9246566	9246689	+	13	NA	intron (NM_015208, intron 8 of 12)	intron (NM_015208, intron 8 of 12)	-88138	NM_020648	57045	Hs.514685	NM_020648	ENSG00000128791	TWSG1	TSG	twisted gastrulation BMP signaling modulator 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_2383	chr16	68057146	68057239	+	13	NA	5' UTR (NM_017803, exon 1 of 17)	5' UTR (NM_017803, exon 1 of 17)	345	NM_001271762	54920	Hs.534460	NM_017803	ENSG00000167264	DUS2	DUS2L|SMM1|URLC8	dihydrouridine synthase 2	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_2169	chr16	24979972	24980021	+	13	NA	exon (NM_018054, exon 5 of 19)	exon (NM_018054, exon 5 of 19)	46703	NM_001006634	55114	Hs.373793	NM_018054	ENSG00000140750	ARHGAP17	MST066|MST110|MSTP038|MSTP066|MSTP110|NADRIN|PP367|PP4534|RICH-1|RICH1|WBP15	Rho GTPase activating protein 17	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_5160	chr6	25363658	25363707	+	13	NA	intron (NM_017640, intron 2 of 36)	intron (NM_017640, intron 2 of 36)	84026	NM_001173977	55604	Hs.649550	NM_017640	ENSG00000079691	LRRC16A	CARMIL|CARMIL1|CARMIL1a|LRRC16|dJ501N12.1|dJ501N12.5	leucine rich repeat containing 16A	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_2297	chr16	27728790	27728839	+	13	NA	intron (NM_015202, intron 13 of 27)	intron (NM_015202, intron 13 of 27)	167346	NM_015202	23247	Hs.460459	NM_015202	ENSG00000047578	KIAA0556	-	KIAA0556	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5438	chr7	140087643	140087692	+	13	NA	intron (NM_032295, intron 1 of 11)	AluJb|SINE|Alu	10683	NM_207113	84255	Hs.446021	NM_032295	ENSG00000157800	SLC37A3	-	solute carrier family 37, member 3	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_682	chr10	14948228	14948277	+	13	NA	non-coding (NR_110297, exon 17 of 17)	non-coding (NR_110297, exon 17 of 17)	27353	NM_024670	79723	Hs.554883	NM_024670	ENSG00000152455	SUV39H2	KMT1B	suppressor of variegation 3-9 homolog 2 (Drosophila)	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_4382	chr3	148881344	148881393	+	13	NA	intron (NM_032383, intron 13 of 16)	intron (NM_032383, intron 13 of 16)	33997	NM_001308258	84343	Hs.558314	NM_032383	ENSG00000163755	HPS3	SUTAL	Hermansky-Pudlak syndrome 3	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_1281	chr11	126144907	126144956	+	13	NA	intron (NR_037647, intron 4 of 9)	intron (NR_037647, intron 4 of 9)	5891	NR_037648	55572	Hs.317190	NM_017547	ENSG00000110074	FOXRED1	FP634|H17	FAD-dependent oxidoreductase domain containing 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5010	chr6	99395680	99395771	+	13	NA	5' UTR (NM_012160, exon 1 of 9)	non-coding (NR_103836, exon 1 of 8)	157	NM_001278716	26235	Hs.536850	NM_012160	ENSG00000112234	FBXL4	FBL4|FBL5|MTDPS13	F-box and leucine-rich repeat protein 4	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_5335	chr6	74503814	74503863	+	13	NA	intron (NM_133493, intron 23 of 32)	intron (NM_133493, intron 23 of 32)	-97984	NR_110889	101928489	Hs.660059	NR_110889	ENSG00000231652	LOC101928489	-	uncharacterized LOC101928489	ncRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_4565	chr5	93535875	93535924	+	13	NA	intron (NM_001145678, intron 20 of 20)	L1P4e|LINE|L1	-88495	NR_028080	83989	Hs.600086	NM_032042	ENSG00000113391	FAM172A	C5orf21	family with sequence similarity 172, member A	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_4215	chr3	43352466	43352515	+	13	NA	intron (NM_017719, intron 3 of 6)	intron (NM_017719, intron 3 of 6)	24486	NM_017719	54861	Hs.476052	NM_017719	ENSG00000163788	SNRK	HSNFRK	SNF related kinase	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_812	chr10	98679302	98679351	+	13	NA	intron (NM_001170766, intron 4 of 8)	L1MB2|LINE|L1	-61715	NM_015652	26148	Hs.427927	NM_015652	ENSG00000155640	C10orf12	-	chromosome 10 open reading frame 12	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_1694	chr13	33275520	33275569	+	13	NA	exon (NM_015032, exon 17 of 35)	exon (NM_015032, exon 17 of 35)	114980	NM_015032	23047	Hs.744901	NM_015032	ENSG00000083642	PDS5B	APRIN|AS3|CG008	PDS5 cohesin associated factor B	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_3389	chr2	47682741	47682790	+	13	NA	intron (NM_001258281, intron 9 of 16)	HSMAR2|DNA|TcMar-Mariner	52559	NM_001258281	4436	Hs.597656	NM_000251	ENSG00000095002	MSH2	COCA1|FCC1|HNPCC|HNPCC1|LCFS2	mutS homolog 2	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_4950	chr5	131731327	131731376	+	13	NA	Intergenic	TTS (NM_003060)	-15114	NR_045116	441108	Hs.658288	NM_001013717	ENSG00000197536	C5orf56	-	chromosome 5 open reading frame 56	ncRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_6333	chr9	137716555	137716694	+	13	NA	exon (NM_001278074, exon 62 of 66)	exon (NM_001278074, exon 62 of 66)	24591	NR_039691	100616333		NR_039691	ENSG00000264744	MIR3689C	-	microRNA 3689c	ncRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_4380	chr3	143868253	143868302	+	13	NA	Intergenic--3530	Intergenic	176110	NM_001134470	205428	Hs.288954	NM_173552	ENSG00000181744	C3orf58	DIA1|GoPro49|HASF	chromosome 3 open reading frame 58	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_145	chr1	36770265	36770391	+	13	NA	3' UTR (NM_005119, exon 12 of 12)	3' UTR (NM_005119, exon 12 of 12)	-1666	NM_001162530	79729	Hs.524496	NM_024676	ENSG00000214193	SH3D21	C1orf113	SH3 domain containing 21	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_207	chr1	46752083	46752143	+	13	NA	exon (NM_006369, exon 4 of 10)	exon (NM_006369, exon 4 of 10)	16925	NM_006369	10489	Hs.144941	NM_006369	ENSG00000132128	LRRC41	MUF1|PP7759	leucine rich repeat containing 41	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_4631	chr4	126389702	126389751	+	13	NA	exon (NM_024582, exon 11 of 17)	exon (NM_024582, exon 11 of 17)	-38688	NR_031746	100302267		NR_031746		MIR2054	hsa-mir-2054	microRNA 2054	ncRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_732	chr10	49783665	49783714	+	13	NA	intron (NM_021226, intron 2 of 9)	intron (NM_021226, intron 2 of 9)	29487	NM_021226	58504	Hs.655672	NM_021226	ENSG00000128805	ARHGAP22	RhoGAP2|RhoGap22	Rho GTPase activating protein 22	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_4034	chr3	141909161	141909210	+	13	NA	intron (NM_001039547, intron 5 of 15)	L1MCa|LINE|L1	35264	NR_033289	256356	Hs.135904	NM_152776	ENSG00000175066	GK5	-	glycerol kinase 5 (putative)	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5440	chr7	140161304	140161353	+	13	NA	intron (NM_001291663, intron 4 of 6)	AluSz6|SINE|Alu	18041	NR_117084	23608	Hs.744883	NM_013446	ENSG00000133606	MKRN1	RNF61	makorin ring finger protein 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5525	chr8	42697928	42697977	+	13	NA	intron (NM_018105, intron 1 of 2)	CpG	522	NM_018105	55145	Hs.7432	NM_018105	ENSG00000131931	THAP1	DYT6	THAP domain containing, apoptosis associated protein 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_3578	chr20	56234628	56234691	+	13	NA	exon (NM_001255976, exon 2 of 4)	exon (NM_001255976, exon 2 of 4)	31021	NM_001255976	56937	Hs.517155	NM_020182	ENSG00000124225	PMEPA1	STAG1|TMEPAI	prostate transmembrane protein, androgen induced 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_2126	chr16	10667356	10667405	+	13	NA	intron (NM_001424, intron 1 of 4)	intron (NM_001424, intron 1 of 4)	7193	NM_001424	2013	Hs.531561	NM_001424	ENSG00000213853	EMP2	XMP	epithelial membrane protein 2	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_2572	chr17	56296517	56296566	+	13	NA	exon (NM_017777, exon 1 of 18)	exon (NM_017777, exon 1 of 18)	125	NM_017777	54903	Hs.408843	NM_017777	ENSG00000011143	MKS1	BBS13|MES|MKS|POC12	Meckel syndrome, type 1	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_5765	chr9	14629367	14629416	+	13	NA	intron (NM_178566, intron 8 of 9)	intron (NM_178566, intron 8 of 9)	64089	NM_178566	340481	Hs.649522	NM_178566	ENSG00000175893	ZDHHC21	9130404H11Rik|DHHC-21|DHHC21|DNZ1|HSPC097	zinc finger, DHHC-type containing 21	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_3898	chr20	39776167	39776216	+	13	NA	intron (NM_002660, intron 1 of 31)	intron (NM_002660, intron 1 of 31)	-9551	NR_109889	101927117	Hs.668593	NR_109889	ENSG00000226648	PLCG1-AS1	TOP1-AS1	PLCG1 antisense RNA 1	ncRNA
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_4689	chr5	156562638	156562687	+	13	NA	Intergenic--5210	MER5B|DNA|hAT-Charlie	7124	NM_001100816	9443	Hs.279902	NM_004270	ENSG00000155868	MED7	ARC34|CRSP33|CRSP9	mediator complex subunit 7	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_2493	chr17	7343205	7343254	+	13	NA	intron (NM_004112, intron 1 of 4)	promoter-TSS (NM_001303460)	-832	NM_001303460	2256	Hs.655193	NM_004112	ENSG00000161958	FGF11	FGF-11|FHF-3|FHF3	fibroblast growth factor 11	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_4199	chr4	56337869	56337929	+	13	NA	intron (NM_001267843, intron 8 of 23)	intron (NM_001267843, intron 8 of 23)	74200	NM_001267843	9575	Hs.436975	NM_004898	ENSG00000134852	CLOCK	KAT13D|bHLHe8	clock circadian regulator	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_fstrand_peak_5281	chr6	37237382	37237431	+	13	NA	exon (NM_017772, exon 2 of 13)	exon (NM_017772, exon 2 of 13)	-11475	NM_001286401	221468	Hs.520101	NM_145316	ENSG00000172738	TMEM217	C6orf128|dJ355M6.2	transmembrane protein 217	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_4255	chr4	84393062	84393111	+	13	NA	intron (NM_139076, intron 4 of 8)	intron (NM_139076, intron 4 of 8)	13204	NM_139076	84142	Hs.334772	NM_139076		FAM175A	ABRA1|CCDC98	family with sequence similarity 175, member A	protein-coding
4E1-rapa-01_S2_ut_rRNAfiltered_ud.star.hg19.sorted_rstrand_peak_704	chr10	31288253	31288302	+	13	NA	5' UTR (NM_001143769, exon 1 of 8)	5' UTR (NM_001143769, exon 1 of 8)	169	NM_001143769	220929	Hs.660642	NM_182755	ENSG00000183621	ZNF438	bA330O11.1	zinc finger protein 438	protein-coding
